Timestamp,Occupancy,Capacity
25-11-2016 16:27,411,687
25-11-2016 16:27,248,577
25-11-2016 16:27,262,485
25-11-2016 16:27,1071,2937
25-11-2016 16:27,2202,3883
25-11-2016 16:27,342,387
25-11-2016 16:27,317,470
25-11-2016 16:27,1023,1920
25-11-2016 16:27,495,2803
25-11-2016 16:27,463,690
25-11-2016 16:27,1094,2009
25-11-2016 16:27,826,3103
25-11-2016 16:27,583,1200
25-11-2016 16:27,683,1322
26-11-2016 07:55,241,485
26-11-2016 08:01,536,3103
26-11-2016 08:01,122,387
26-11-2016 08:01,83,690
26-11-2016 08:01,327,1920
26-11-2016 08:01,622,2009
26-11-2016 08:01,376,1322
26-11-2016 08:01,246,687
26-11-2016 08:01,156,1200
26-11-2016 08:01,770,3883
26-11-2016 08:01,446,2937
26-11-2016 08:01,39,577
26-11-2016 08:01,46,470
26-11-2016 08:01,171,2803
26-11-2016 08:28,167,1200
26-11-2016 08:28,476,2937
26-11-2016 08:28,255,687
26-11-2016 08:28,218,2803
26-11-2016 08:28,88,690
26-11-2016 08:28,147,387
26-11-2016 08:28,242,485
26-11-2016 08:28,53,470
26-11-2016 08:28,345,1920
26-11-2016 08:28,568,3103
26-11-2016 08:28,807,3883
26-11-2016 08:28,660,2009
26-11-2016 08:28,41,577
26-11-2016 08:28,405,1322
26-11-2016 09:01,474,1322
26-11-2016 09:01,59,577
26-11-2016 09:01,605,3103
26-11-2016 09:01,219,1200
26-11-2016 09:01,69,470
26-11-2016 09:01,267,687
26-11-2016 09:01,253,485
26-11-2016 09:01,555,2937
26-11-2016 09:01,189,387
26-11-2016 09:01,113,690
26-11-2016 09:01,453,1920
26-11-2016 09:01,956,3883
26-11-2016 09:01,741,2009
26-11-2016 09:01,274,2803
26-11-2016 09:35,71,470
26-11-2016 09:35,666,3103
26-11-2016 09:35,1125,3883
26-11-2016 09:35,261,1200
26-11-2016 09:35,267,485
26-11-2016 09:35,860,2009
26-11-2016 09:35,302,687
26-11-2016 09:35,111,577
26-11-2016 09:35,558,1322
26-11-2016 09:35,114,690
26-11-2016 09:35,557,1920
26-11-2016 09:35,341,2803
26-11-2016 09:35,244,387
26-11-2016 09:35,625,2937
26-11-2016 10:01,160,577
26-11-2016 10:01,991,2009
26-11-2016 10:01,1273,3883
26-11-2016 10:01,636,1920
26-11-2016 10:01,305,1200
26-11-2016 10:01,298,387
26-11-2016 10:01,288,485
26-11-2016 10:01,80,470
26-11-2016 10:01,339,687
26-11-2016 10:01,652,1322
26-11-2016 10:01,726,3103
26-11-2016 10:01,397,2803
26-11-2016 10:01,714,2937
26-11-2016 10:01,128,690
26-11-2016 10:35,195,577
26-11-2016 10:35,310,485
26-11-2016 10:35,96,470
26-11-2016 10:35,355,1200
26-11-2016 10:35,814,2937
26-11-2016 10:35,145,690
26-11-2016 10:35,730,1920
26-11-2016 10:35,821,3103
26-11-2016 10:35,377,687
26-11-2016 10:35,1128,2009
26-11-2016 10:35,359,387
26-11-2016 10:35,1424,3883
26-11-2016 10:35,751,1322
26-11-2016 10:35,493,2803
26-11-2016 11:01,1547,3883
26-11-2016 11:01,819,1322
26-11-2016 11:01,875,2937
26-11-2016 11:01,395,387
26-11-2016 11:01,247,577
26-11-2016 11:01,1214,2009
26-11-2016 11:01,108,470
26-11-2016 11:01,395,687
26-11-2016 11:01,396,1200
26-11-2016 11:01,565,2803
26-11-2016 11:01,886,3103
26-11-2016 11:01,159,690
26-11-2016 11:01,801,1920
26-11-2016 11:01,321,485
26-11-2016 11:28,1251,2009
26-11-2016 11:28,401,387
26-11-2016 11:28,337,485
26-11-2016 11:28,411,687
26-11-2016 11:28,589,2803
26-11-2016 11:28,298,577
26-11-2016 11:28,902,2937
26-11-2016 11:28,840,1322
26-11-2016 11:28,113,470
26-11-2016 11:28,1646,3883
26-11-2016 11:28,877,1920
26-11-2016 11:28,164,690
26-11-2016 11:28,936,3103
26-11-2016 11:28,433,1200
26-11-2016 12:01,368,577
26-11-2016 12:01,623,2803
26-11-2016 12:01,183,690
26-11-2016 12:01,905,1322
26-11-2016 12:01,371,485
26-11-2016 12:01,1353,2009
26-11-2016 12:01,131,470
26-11-2016 12:01,955,2937
26-11-2016 12:01,401,387
26-11-2016 12:01,1041,3103
26-11-2016 12:01,532,1200
26-11-2016 12:01,1022,1920
26-11-2016 12:01,448,687
26-11-2016 12:01,1858,3883
26-11-2016 12:28,1022,2937
26-11-2016 12:28,213,690
26-11-2016 12:28,638,2803
26-11-2016 12:28,428,577
26-11-2016 12:28,492,687
26-11-2016 12:28,158,470
26-11-2016 12:28,401,387
26-11-2016 12:28,1137,3103
26-11-2016 12:28,1155,1920
26-11-2016 12:28,408,485
26-11-2016 12:28,621,1200
26-11-2016 12:28,2039,3883
26-11-2016 12:28,969,1322
26-11-2016 12:28,1461,2009
26-11-2016 13:01,1210,3103
26-11-2016 13:01,652,2803
26-11-2016 13:01,702,1200
26-11-2016 13:01,2222,3883
26-11-2016 13:01,489,577
26-11-2016 13:01,1544,2009
26-11-2016 13:01,542,687
26-11-2016 13:01,224,690
26-11-2016 13:01,1276,1920
26-11-2016 13:01,402,387
26-11-2016 13:01,1002,1322
26-11-2016 13:01,418,485
26-11-2016 13:01,168,470
26-11-2016 13:01,1044,2937
26-11-2016 13:28,1263,3103
26-11-2016 13:28,1081,2937
26-11-2016 13:28,644,2803
26-11-2016 13:28,402,387
26-11-2016 13:28,759,1200
26-11-2016 13:28,581,687
26-11-2016 13:28,440,485
26-11-2016 13:28,1044,1322
26-11-2016 13:28,184,470
26-11-2016 13:28,2316,3883
26-11-2016 13:28,1625,2009
26-11-2016 13:28,508,577
26-11-2016 13:28,1345,1920
26-11-2016 13:28,239,690
26-11-2016 14:01,658,687
26-11-2016 14:01,2411,3883
26-11-2016 14:01,1086,1322
26-11-2016 14:01,797,1200
26-11-2016 14:01,1368,3103
26-11-2016 14:01,198,470
26-11-2016 14:01,661,2803
26-11-2016 14:01,402,387
26-11-2016 14:01,451,485
26-11-2016 14:01,1426,1920
26-11-2016 14:01,1107,2937
26-11-2016 14:01,1744,2009
26-11-2016 14:01,551,577
26-11-2016 14:01,254,690
26-11-2016 14:41,687,687
26-11-2016 14:41,443,485
26-11-2016 14:41,1180,1322
26-11-2016 14:41,1867,2009
26-11-2016 14:41,1115,2937
26-11-2016 14:41,674,2803
26-11-2016 14:41,399,387
26-11-2016 14:41,1489,1920
26-11-2016 14:41,273,690
26-11-2016 14:41,214,470
26-11-2016 14:41,573,577
26-11-2016 14:41,839,1200
26-11-2016 14:41,1405,3103
26-11-2016 14:41,2505,3883
26-11-2016 15:01,279,690
26-11-2016 15:01,681,687
26-11-2016 15:01,2515,3883
26-11-2016 15:01,442,485
26-11-2016 15:01,567,577
26-11-2016 15:01,1212,1322
26-11-2016 15:01,1893,2009
26-11-2016 15:01,1408,3103
26-11-2016 15:01,1122,2937
26-11-2016 15:01,686,2803
26-11-2016 15:01,1490,1920
26-11-2016 15:01,219,470
26-11-2016 15:01,852,1200
26-11-2016 15:01,401,387
26-11-2016 15:28,1235,1322
26-11-2016 15:28,289,690
26-11-2016 15:28,1506,1920
26-11-2016 15:28,2523,3883
26-11-2016 15:28,398,387
26-11-2016 15:28,551,577
26-11-2016 15:28,679,687
26-11-2016 15:28,1914,2009
26-11-2016 15:28,230,470
26-11-2016 15:28,1437,3103
26-11-2016 15:28,1147,2937
26-11-2016 15:28,870,1200
26-11-2016 15:28,696,2803
26-11-2016 15:28,460,485
26-11-2016 16:01,1427,1920
26-11-2016 16:01,402,387
26-11-2016 16:01,465,485
26-11-2016 16:01,824,1200
26-11-2016 16:01,2395,3883
26-11-2016 16:01,660,687
26-11-2016 16:01,232,470
26-11-2016 16:01,1226,1322
26-11-2016 16:01,1886,2009
26-11-2016 16:01,729,2803
26-11-2016 16:01,1452,3103
26-11-2016 16:01,1163,2937
26-11-2016 16:01,296,690
26-11-2016 16:01,543,577
26-11-2016 16:28,2293,3883
26-11-2016 16:28,1811,2009
26-11-2016 16:28,1159,2937
26-11-2016 16:28,292,690
26-11-2016 16:28,1345,1920
26-11-2016 16:28,814,1200
26-11-2016 16:28,400,387
26-11-2016 16:28,1431,3103
26-11-2016 16:28,753,2803
26-11-2016 16:28,1200,1322
26-11-2016 16:28,228,470
26-11-2016 16:28,611,687
26-11-2016 16:28,501,577
26-11-2016 16:28,467,485
27-11-2016 08:02,145,387
27-11-2016 08:02,538,3103
27-11-2016 08:02,263,687
27-11-2016 08:02,30,470
27-11-2016 08:02,155,2803
27-11-2016 08:02,688,2009
27-11-2016 08:02,309,1920
27-11-2016 08:02,137,1200
27-11-2016 08:02,756,3883
27-11-2016 08:02,474,2937
27-11-2016 08:02,64,690
27-11-2016 08:02,22,577
27-11-2016 08:02,425,1322
27-11-2016 08:32,689,2009
27-11-2016 08:32,22,577
27-11-2016 08:32,425,1322
27-11-2016 08:32,28,470
27-11-2016 08:32,264,687
27-11-2016 08:32,472,2937
27-11-2016 08:32,146,387
27-11-2016 08:32,146,1200
27-11-2016 08:32,541,3103
27-11-2016 08:32,318,1920
27-11-2016 08:32,264,485
27-11-2016 08:32,264,485
27-11-2016 08:32,775,3883
27-11-2016 08:32,62,690
27-11-2016 08:32,159,2803
27-11-2016 08:52,145,1200
27-11-2016 08:58,266,485
27-11-2016 09:02,435,1322
27-11-2016 09:02,31,470
27-11-2016 09:02,150,387
27-11-2016 09:02,263,687
27-11-2016 09:02,175,2803
27-11-2016 09:02,65,690
27-11-2016 09:02,554,3103
27-11-2016 09:02,326,1920
27-11-2016 09:02,23,577
27-11-2016 09:02,481,2937
27-11-2016 09:02,698,2009
27-11-2016 09:02,784,3883
27-11-2016 09:22,158,1200
27-11-2016 09:32,723,2009
27-11-2016 09:32,174,387
27-11-2016 09:32,33,470
27-11-2016 09:32,506,2937
27-11-2016 09:32,210,2803
27-11-2016 09:32,266,687
27-11-2016 09:32,457,1322
27-11-2016 09:32,567,3103
27-11-2016 09:32,24,577
27-11-2016 09:32,352,1920
27-11-2016 09:32,826,3883
27-11-2016 09:32,265,485
27-11-2016 09:32,67,690
27-11-2016 09:58,257,485
27-11-2016 10:01,35,577
27-11-2016 10:01,263,687
27-11-2016 10:01,885,3883
27-11-2016 10:01,390,1920
27-11-2016 10:01,539,2937
27-11-2016 10:01,755,2009
27-11-2016 10:01,263,2803
27-11-2016 10:01,190,1200
27-11-2016 10:01,74,690
27-11-2016 10:01,492,1322
27-11-2016 10:01,207,387
27-11-2016 10:01,577,3103
27-11-2016 10:01,40,470
27-11-2016 10:22,258,485
27-11-2016 10:22,210,1200
27-11-2016 10:32,364,2803
27-11-2016 10:32,95,690
27-11-2016 10:32,57,470
27-11-2016 10:32,973,3883
27-11-2016 10:32,624,3103
27-11-2016 10:32,266,387
27-11-2016 10:32,835,2009
27-11-2016 10:32,65,577
27-11-2016 10:32,270,687
27-11-2016 10:32,565,1322
27-11-2016 10:32,617,2937
27-11-2016 10:32,438,1920
27-11-2016 10:58,259,485
27-11-2016 10:58,237,1200
27-11-2016 11:01,708,2937
27-11-2016 11:01,105,690
27-11-2016 11:01,98,577
27-11-2016 11:01,1105,3883
27-11-2016 11:01,671,1322
27-11-2016 11:01,516,2803
27-11-2016 11:01,278,687
27-11-2016 11:01,949,2009
27-11-2016 11:01,499,1920
27-11-2016 11:01,345,387
27-11-2016 11:01,68,470
27-11-2016 11:01,707,3103
27-11-2016 11:22,257,485
27-11-2016 11:31,110,690
27-11-2016 11:31,634,2803
27-11-2016 11:31,1031,2009
27-11-2016 11:31,147,577
27-11-2016 11:31,790,3103
27-11-2016 11:31,75,470
27-11-2016 11:31,1326,3883
27-11-2016 11:31,391,387
27-11-2016 11:31,290,687
27-11-2016 11:31,634,1920
27-11-2016 11:31,337,1200
27-11-2016 11:31,741,1322
27-11-2016 11:31,758,2937
27-11-2016 11:55,272,485
27-11-2016 11:58,401,1200
27-11-2016 12:01,722,2803
27-11-2016 12:01,1131,2009
27-11-2016 12:01,802,2937
27-11-2016 12:01,1498,3883
27-11-2016 12:01,87,470
27-11-2016 12:01,122,690
27-11-2016 12:01,402,387
27-11-2016 12:01,328,687
27-11-2016 12:01,926,3103
27-11-2016 12:01,177,577
27-11-2016 12:01,803,1322
27-11-2016 12:01,748,1920
27-11-2016 12:32,296,485
27-11-2016 12:32,484,1200
27-11-2016 12:32,1094,3103
27-11-2016 12:32,1706,3883
27-11-2016 12:32,1236,2009
27-11-2016 12:32,841,2937
27-11-2016 12:32,826,2803
27-11-2016 12:32,861,1322
27-11-2016 12:32,105,470
27-11-2016 12:32,403,387
27-11-2016 12:32,223,577
27-11-2016 12:32,375,687
27-11-2016 12:32,142,690
27-11-2016 12:32,876,1920
27-11-2016 13:08,854,2937
27-11-2016 13:08,147,690
27-11-2016 13:08,1365,2009
27-11-2016 13:08,259,577
27-11-2016 13:08,900,1322
27-11-2016 13:08,997,2803
27-11-2016 13:08,1903,3883
27-11-2016 13:08,112,470
27-11-2016 13:08,306,485
27-11-2016 13:08,591,1200
27-11-2016 13:08,1367,3103
27-11-2016 13:08,1016,1920
27-11-2016 13:08,401,387
27-11-2016 13:08,465,687
27-11-2016 13:32,1048,1920
27-11-2016 13:32,882,2937
27-11-2016 13:32,617,1200
27-11-2016 13:32,291,577
27-11-2016 13:32,401,387
27-11-2016 13:32,1426,2009
27-11-2016 13:32,162,690
27-11-2016 13:32,126,470
27-11-2016 13:32,1104,2803
27-11-2016 13:32,319,485
27-11-2016 13:32,927,1322
27-11-2016 13:32,1951,3883
27-11-2016 13:32,1521,3103
27-11-2016 13:32,499,687
27-11-2016 14:02,1504,2009
27-11-2016 14:02,337,485
27-11-2016 14:02,1633,3103
27-11-2016 14:02,544,687
27-11-2016 14:02,661,1200
27-11-2016 14:02,2022,3883
27-11-2016 14:02,1115,1920
27-11-2016 14:02,911,2937
27-11-2016 14:02,136,470
27-11-2016 14:02,960,1322
27-11-2016 14:02,304,577
27-11-2016 14:02,172,690
27-11-2016 14:02,1154,2803
27-11-2016 14:02,402,387
27-11-2016 14:31,153,470
27-11-2016 14:31,1160,1920
27-11-2016 14:31,577,687
27-11-2016 14:31,191,690
27-11-2016 14:31,988,1322
27-11-2016 14:31,1565,2009
27-11-2016 14:31,1147,2803
27-11-2016 14:31,343,485
27-11-2016 14:31,694,1200
27-11-2016 14:31,936,2937
27-11-2016 14:31,2055,3883
27-11-2016 14:31,1665,3103
27-11-2016 14:31,300,577
27-11-2016 14:31,402,387
27-11-2016 14:58,333,485
27-11-2016 15:01,1131,1920
27-11-2016 15:01,990,1322
27-11-2016 15:01,174,470
27-11-2016 15:01,586,687
27-11-2016 15:01,1651,3103
27-11-2016 15:01,2004,3883
27-11-2016 15:01,402,387
27-11-2016 15:01,1129,2803
27-11-2016 15:01,1576,2009
27-11-2016 15:01,215,690
27-11-2016 15:01,955,2937
27-11-2016 15:01,292,577
27-11-2016 15:01,682,1200
27-11-2016 15:25,334,485
27-11-2016 15:32,954,1322
27-11-2016 15:32,966,2937
27-11-2016 15:32,195,470
27-11-2016 15:32,283,577
27-11-2016 15:32,402,387
27-11-2016 15:32,653,1200
27-11-2016 15:32,1526,2009
27-11-2016 15:32,1613,3103
27-11-2016 15:32,572,687
27-11-2016 15:32,1057,1920
27-11-2016 15:32,1880,3883
27-11-2016 15:32,1113,2803
27-11-2016 15:32,234,690
27-11-2016 16:01,1071,2803
27-11-2016 16:01,537,687
27-11-2016 16:01,1709,3883
27-11-2016 16:01,201,470
27-11-2016 16:01,242,690
27-11-2016 16:01,584,1200
27-11-2016 16:01,240,577
27-11-2016 16:01,319,485
27-11-2016 16:01,388,387
27-11-2016 16:01,1444,2009
27-11-2016 16:01,942,1920
27-11-2016 16:01,1539,3103
27-11-2016 16:01,949,2937
27-11-2016 16:01,907,1322
27-11-2016 16:32,1046,2803
27-11-2016 16:32,968,2937
27-11-2016 16:32,874,1322
27-11-2016 16:32,1441,3103
27-11-2016 16:32,301,485
27-11-2016 16:32,1489,3883
27-11-2016 16:32,1369,2009
27-11-2016 16:32,487,1200
27-11-2016 16:32,227,470
27-11-2016 16:32,199,577
27-11-2016 16:32,401,387
27-11-2016 16:32,788,1920
27-11-2016 16:32,266,690
27-11-2016 16:32,495,687
28-11-2016 07:42,193,485
28-11-2016 07:42,193,485
28-11-2016 07:42,193,485
28-11-2016 07:42,193,485
28-11-2016 07:42,193,485
28-11-2016 07:55,269,1200
28-11-2016 08:01,629,1920
28-11-2016 08:01,217,687
28-11-2016 08:01,497,3103
28-11-2016 08:01,146,387
28-11-2016 08:01,219,2803
28-11-2016 08:01,1339,3883
28-11-2016 08:01,119,470
28-11-2016 08:01,358,1322
28-11-2016 08:01,187,690
28-11-2016 08:01,20,577
28-11-2016 08:01,540,2937
28-11-2016 08:01,575,2009
28-11-2016 08:32,180,470
28-11-2016 08:32,652,2009
28-11-2016 08:32,811,1920
28-11-2016 08:32,257,687
28-11-2016 08:32,28,577
28-11-2016 08:32,295,690
28-11-2016 08:32,283,2803
28-11-2016 08:32,1785,3883
28-11-2016 08:32,166,387
28-11-2016 08:32,679,2937
28-11-2016 08:32,379,1200
28-11-2016 08:32,395,1322
28-11-2016 08:32,592,3103
28-11-2016 08:55,457,1200
28-11-2016 09:02,443,1322
28-11-2016 09:02,249,470
28-11-2016 09:02,307,687
28-11-2016 09:02,750,2009
28-11-2016 09:02,836,2937
28-11-2016 09:02,33,577
28-11-2016 09:02,193,387
28-11-2016 09:02,355,2803
28-11-2016 09:02,410,690
28-11-2016 09:02,702,3103
28-11-2016 09:02,986,1920
28-11-2016 09:02,2223,3883
28-11-2016 09:22,552,1200
28-11-2016 09:22,250,485
28-11-2016 09:28,484,690
28-11-2016 09:28,2584,3883
28-11-2016 09:28,51,577
28-11-2016 09:28,301,470
28-11-2016 09:28,776,3103
28-11-2016 09:28,402,2803
28-11-2016 09:28,343,687
28-11-2016 09:28,223,387
28-11-2016 09:28,846,2009
28-11-2016 09:28,503,1322
28-11-2016 09:28,961,2937
28-11-2016 09:28,1152,1920
28-11-2016 09:42,268,485
28-11-2016 09:42,640,1200
28-11-2016 10:01,390,687
28-11-2016 10:01,82,577
28-11-2016 10:01,356,470
28-11-2016 10:01,562,690
28-11-2016 10:01,3005,3883
28-11-2016 10:01,470,2803
28-11-2016 10:01,980,2009
28-11-2016 10:01,1115,2937
28-11-2016 10:01,270,387
28-11-2016 10:01,590,1322
28-11-2016 10:01,1348,1920
28-11-2016 10:01,873,3103
28-11-2016 10:05,284,485
28-11-2016 10:22,749,1200
28-11-2016 10:32,112,577
28-11-2016 10:32,444,687
28-11-2016 10:32,959,3103
28-11-2016 10:32,3209,3883
28-11-2016 10:32,684,1322
28-11-2016 10:32,377,470
28-11-2016 10:32,1213,2937
28-11-2016 10:32,1128,2009
28-11-2016 10:32,1438,1920
28-11-2016 10:32,594,690
28-11-2016 10:32,321,387
28-11-2016 10:32,538,2803
28-11-2016 10:42,779,1200
28-11-2016 10:42,300,485
28-11-2016 11:01,595,690
28-11-2016 11:01,3328,3883
28-11-2016 11:01,740,1322
28-11-2016 11:01,1261,2937
28-11-2016 11:01,1005,3103
28-11-2016 11:01,1505,1920
28-11-2016 11:01,389,470
28-11-2016 11:01,479,687
28-11-2016 11:01,1219,2009
28-11-2016 11:01,359,387
28-11-2016 11:01,147,577
28-11-2016 11:01,578,2803
28-11-2016 11:12,308,485
28-11-2016 11:32,377,387
28-11-2016 11:32,612,690
28-11-2016 11:32,399,470
28-11-2016 11:32,1304,2937
28-11-2016 11:32,518,687
28-11-2016 11:32,786,1322
28-11-2016 11:32,3408,3883
28-11-2016 11:32,1304,2009
28-11-2016 11:32,853,1200
28-11-2016 11:32,1568,1920
28-11-2016 11:32,615,2803
28-11-2016 11:32,187,577
28-11-2016 11:32,1071,3103
28-11-2016 11:42,322,485
28-11-2016 11:52,874,1200
28-11-2016 12:01,410,470
28-11-2016 12:01,205,577
28-11-2016 12:01,814,1322
28-11-2016 12:01,1091,3103
28-11-2016 12:01,1345,2009
28-11-2016 12:01,3439,3883
28-11-2016 12:01,384,387
28-11-2016 12:01,614,690
28-11-2016 12:01,1595,1920
28-11-2016 12:01,624,2803
28-11-2016 12:01,1318,2937
28-11-2016 12:01,531,687
28-11-2016 12:05,321,485
28-11-2016 12:15,891,1200
28-11-2016 12:28,1335,2937
28-11-2016 12:28,3454,3883
28-11-2016 12:28,393,387
28-11-2016 12:28,1616,1920
28-11-2016 12:28,1091,3103
28-11-2016 12:28,217,577
28-11-2016 12:28,633,2803
28-11-2016 12:28,834,1322
28-11-2016 12:28,533,687
28-11-2016 12:28,1367,2009
28-11-2016 12:28,624,690
28-11-2016 12:28,418,470
28-11-2016 12:45,892,1200
28-11-2016 13:02,639,2803
28-11-2016 13:02,1351,2937
28-11-2016 13:02,3448,3883
28-11-2016 13:02,1218,2009
28-11-2016 13:02,930,3103
28-11-2016 13:02,851,1322
28-11-2016 13:02,631,690
28-11-2016 13:02,423,470
28-11-2016 13:02,322,485
28-11-2016 13:02,367,687
28-11-2016 13:02,1619,1920
28-11-2016 13:02,224,577
28-11-2016 13:02,398,387
28-11-2016 13:22,904,1200
28-11-2016 13:31,632,690
28-11-2016 13:31,424,470
28-11-2016 13:31,1622,1920
28-11-2016 13:31,1352,2937
28-11-2016 13:31,932,3103
28-11-2016 13:31,402,387
28-11-2016 13:31,3416,3883
28-11-2016 13:31,1237,2009
28-11-2016 13:31,859,1322
28-11-2016 13:31,224,577
28-11-2016 13:31,638,2803
28-11-2016 13:31,378,687
28-11-2016 13:42,318,485
28-11-2016 14:02,626,2803
28-11-2016 14:02,912,3103
28-11-2016 14:02,424,470
28-11-2016 14:02,1637,1920
28-11-2016 14:02,209,577
28-11-2016 14:02,633,690
28-11-2016 14:02,399,387
28-11-2016 14:02,861,1322
28-11-2016 14:02,920,1200
28-11-2016 14:02,3447,3883
28-11-2016 14:02,1351,2937
28-11-2016 14:02,366,687
28-11-2016 14:02,1227,2009
28-11-2016 14:25,310,485
28-11-2016 14:32,356,687
28-11-2016 14:32,1195,2009
28-11-2016 14:32,417,470
28-11-2016 14:32,605,2803
28-11-2016 14:32,888,3103
28-11-2016 14:32,384,387
28-11-2016 14:32,1322,2937
28-11-2016 14:32,3387,3883
28-11-2016 14:32,839,1322
28-11-2016 14:32,627,690
28-11-2016 14:32,199,577
28-11-2016 14:32,1609,1920
28-11-2016 14:32,902,1200
28-11-2016 15:02,853,3103
28-11-2016 15:02,378,387
28-11-2016 15:02,614,690
28-11-2016 15:02,3263,3883
28-11-2016 15:02,584,2803
28-11-2016 15:02,344,687
28-11-2016 15:02,401,470
28-11-2016 15:02,1295,2937
28-11-2016 15:02,820,1322
28-11-2016 15:02,860,1200
28-11-2016 15:02,1164,2009
28-11-2016 15:02,1549,1920
28-11-2016 15:02,171,577
28-11-2016 15:15,843,1200
28-11-2016 15:35,285,485
28-11-2016 15:41,588,690
28-11-2016 15:41,368,387
28-11-2016 15:41,385,470
28-11-2016 15:41,3043,3883
28-11-2016 15:41,553,2803
28-11-2016 15:41,752,1322
28-11-2016 15:41,150,577
28-11-2016 15:41,1451,1920
28-11-2016 15:41,1233,2937
28-11-2016 15:41,1059,2009
28-11-2016 15:41,769,3103
28-11-2016 15:41,307,687
28-11-2016 15:52,266,485
28-11-2016 16:02,995,2009
28-11-2016 16:02,524,2803
28-11-2016 16:02,709,3103
28-11-2016 16:02,284,687
28-11-2016 16:02,2848,3883
28-11-2016 16:02,1183,2937
28-11-2016 16:02,711,1322
28-11-2016 16:02,562,690
28-11-2016 16:02,131,577
28-11-2016 16:02,759,1200
28-11-2016 16:02,360,387
28-11-2016 16:02,1351,1920
28-11-2016 16:02,365,470
28-11-2016 16:28,651,3103
28-11-2016 16:28,1098,2937
28-11-2016 16:28,1176,1920
28-11-2016 16:28,2552,3883
28-11-2016 16:28,352,387
28-11-2016 16:28,684,1322
28-11-2016 16:28,664,1200
28-11-2016 16:28,133,577
28-11-2016 16:28,328,470
28-11-2016 16:28,954,2009
28-11-2016 16:28,488,2803
28-11-2016 16:28,245,485
28-11-2016 16:28,270,687
28-11-2016 16:28,501,690
29-11-2016 07:55,20,577
29-11-2016 07:55,228,485
29-11-2016 07:55,628,2937
29-11-2016 07:55,271,2803
29-11-2016 07:55,136,470
29-11-2016 07:55,597,1920
29-11-2016 07:55,249,687
29-11-2016 07:55,467,1322
29-11-2016 07:55,199,690
29-11-2016 07:55,221,387
29-11-2016 07:55,716,2009
29-11-2016 07:55,527,3103
29-11-2016 07:55,264,1200
29-11-2016 07:55,1191,3883
29-11-2016 08:28,350,2803
29-11-2016 08:28,24,577
29-11-2016 08:28,279,687
29-11-2016 08:28,200,470
29-11-2016 08:28,787,2937
29-11-2016 08:28,251,387
29-11-2016 08:28,773,1920
29-11-2016 08:28,357,1200
29-11-2016 08:28,298,690
29-11-2016 08:28,616,3103
29-11-2016 08:28,511,1322
29-11-2016 08:28,1603,3883
29-11-2016 08:28,790,2009
29-11-2016 08:28,238,485
29-11-2016 09:02,958,2937
29-11-2016 09:02,247,485
29-11-2016 09:02,944,1920
29-11-2016 09:02,736,3103
29-11-2016 09:02,280,470
29-11-2016 09:02,891,2009
29-11-2016 09:02,552,1322
29-11-2016 09:02,339,687
29-11-2016 09:02,279,387
29-11-2016 09:02,429,2803
29-11-2016 09:02,432,690
29-11-2016 09:02,2108,3883
29-11-2016 09:02,38,577
29-11-2016 09:02,430,1200
29-11-2016 09:28,559,1200
29-11-2016 09:28,605,1322
29-11-2016 09:28,259,485
29-11-2016 09:28,53,577
29-11-2016 09:28,1088,2937
29-11-2016 09:28,2535,3883
29-11-2016 09:28,983,2009
29-11-2016 09:28,316,387
29-11-2016 09:28,507,2803
29-11-2016 09:28,828,3103
29-11-2016 09:28,333,470
29-11-2016 09:28,1137,1920
29-11-2016 09:28,513,690
29-11-2016 09:28,378,687
29-11-2016 10:01,623,1322
29-11-2016 10:01,294,387
29-11-2016 10:01,1165,2937
29-11-2016 10:01,445,687
29-11-2016 10:01,284,485
29-11-2016 10:01,957,3103
29-11-2016 10:01,1312,1920
29-11-2016 10:01,90,577
29-11-2016 10:01,1068,2009
29-11-2016 10:01,668,1200
29-11-2016 10:01,587,690
29-11-2016 10:01,2976,3883
29-11-2016 10:01,522,2803
29-11-2016 10:01,380,470
29-11-2016 10:28,1253,2937
29-11-2016 10:28,622,690
29-11-2016 10:28,3257,3883
29-11-2016 10:28,132,577
29-11-2016 10:28,488,687
29-11-2016 10:28,295,485
29-11-2016 10:28,336,387
29-11-2016 10:28,685,1322
29-11-2016 10:28,1026,3103
29-11-2016 10:28,405,470
29-11-2016 10:28,752,1200
29-11-2016 10:28,579,2803
29-11-2016 10:28,1439,1920
29-11-2016 10:28,1173,2009
29-11-2016 11:01,1342,2937
29-11-2016 11:01,646,690
29-11-2016 11:01,535,687
29-11-2016 11:01,165,577
29-11-2016 11:01,313,485
29-11-2016 11:01,824,1200
29-11-2016 11:01,645,2803
29-11-2016 11:01,427,470
29-11-2016 11:01,383,387
29-11-2016 11:01,1306,2009
29-11-2016 11:01,771,1322
29-11-2016 11:01,1534,1920
29-11-2016 11:01,1110,3103
29-11-2016 11:01,3418,3883
29-11-2016 11:28,1384,2009
29-11-2016 11:28,665,2803
29-11-2016 11:28,813,1322
29-11-2016 11:28,847,1200
29-11-2016 11:28,1376,2937
29-11-2016 11:28,395,387
29-11-2016 11:28,3457,3883
29-11-2016 11:28,438,470
29-11-2016 11:28,571,687
29-11-2016 11:28,1562,1920
29-11-2016 11:28,656,690
29-11-2016 11:28,1166,3103
29-11-2016 11:28,325,485
29-11-2016 11:28,188,577
29-11-2016 11:55,875,1200
29-11-2016 11:55,449,470
29-11-2016 11:55,598,687
